"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"99400047543","Jardins de Juan Ponce","#","Ctra","Carmel","9999","9999","37","el Carmel","07","Horta-Guinardó","08024","019","BARCELONA","41.415166","2.155277","429404.846","4585190.388","429496.768","4585391.351","","No tenen telèfon","","","","","","","",
"99400047553","Jardins Interior d'Illa de Maria-Mercè Marçal","#","C","Provença","97","97","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.386378","2.149601","428899.098","4581998.958","428991.016","4582199.892","010","Informació","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400047553","Jardins Interior d'Illa de Maria-Mercè Marçal","#","C","Provença","97","97","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.386378","2.149601","428899.098","4581998.958","428991.016","4582199.892","010","Informació","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400047563","Jardins de Lina Òdena","#","C","Sardenya","166","166","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.396124","2.183191","431717.718","4583053.916","431809.662","4583254.86","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400047563","Jardins de Lina Òdena","#","C","Sardenya","166","166","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.396124","2.183191","431717.718","4583053.916","431809.662","4583254.86","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400063147","Jardins Interior d'Illa de Paula Montal","#","C","Viladomat","149","149","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.38172","2.154488","429302.671","4581477.814","429394.593","4581678.743","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400063147","Jardins Interior d'Illa de Paula Montal","#","C","Viladomat","149","149","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.38172","2.154488","429302.671","4581477.814","429394.593","4581678.743","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400063185","Plaça del Fort Pienc","#","Pl","Fort Pienc","2","2","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.396198","2.182389","431650.813","4583062.841","431742.756","4583263.785","010","Tel.","","","","","","","",
"99400064283","Museu de Ciències Naturals de Barcelona - Jardí Botànic Històric","#","Av","Montanyans","30","32","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366998","2.152318","429105.23","4579845.261","429197.151","4580046.175","932564160","Informació","","01/01","31/01","","10:00:00","16:00:00"," ",
"99400064283","Museu de Ciències Naturals de Barcelona - Jardí Botànic Històric","#","Av","Montanyans","30","32","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366998","2.152318","429105.23","4579845.261","429197.151","4580046.175","932564160","Informació","","01/01","31/01","0000000","10:00:00","16:00:00"," ",
"99400064283","Museu de Ciències Naturals de Barcelona - Jardí Botànic Històric","#","Av","Montanyans","30","32","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366998","2.152318","429105.23","4579845.261","429197.151","4580046.175","932564160","Informació","","01/01","31/01","","10:00:00","16:00:00"," ",
"99400064283","Museu de Ciències Naturals de Barcelona - Jardí Botànic Històric","#","Av","Montanyans","30","32","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366998","2.152318","429105.23","4579845.261","429197.151","4580046.175","932564160","Informació","","01/01","31/01","","10:00:00","16:00:00"," ",
"99400064283","Museu de Ciències Naturals de Barcelona - Jardí Botànic Històric","#","Av","Montanyans","30","32","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366998","2.152318","429105.23","4579845.261","429197.151","4580046.175","932564160","Informació","","01/02","31/03","0000000","10:00:00","17:00:00"," ",
"99400064283","Museu de Ciències Naturals de Barcelona - Jardí Botànic Històric","#","Av","Montanyans","30","32","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366998","2.152318","429105.23","4579845.261","429197.151","4580046.175","932564160","Informació","","01/04","31/05","0000000","10:00:00","18:00:00"," ",
"99400064283","Museu de Ciències Naturals de Barcelona - Jardí Botànic Històric","#","Av","Montanyans","30","32","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366998","2.152318","429105.23","4579845.261","429197.151","4580046.175","932564160","Informació","","01/04","31/05","","10:00:00","18:00:00"," ",
"99400064283","Museu de Ciències Naturals de Barcelona - Jardí Botànic Històric","#","Av","Montanyans","30","32","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366998","2.152318","429105.23","4579845.261","429197.151","4580046.175","932564160","Informació","","01/06","31/08","0000000","10:00:00","19:00:00"," ",
"99400064283","Museu de Ciències Naturals de Barcelona - Jardí Botànic Històric","#","Av","Montanyans","30","32","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366998","2.152318","429105.23","4579845.261","429197.151","4580046.175","932564160","Informació","","01/06","31/08","","10:00:00","19:00:00"," ",
"99400064283","Museu de Ciències Naturals de Barcelona - Jardí Botànic Històric","#","Av","Montanyans","30","32","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366998","2.152318","429105.23","4579845.261","429197.151","4580046.175","932564160","Informació","","01/09","31/10","","10:00:00","18:00:00"," ",
"99400064283","Museu de Ciències Naturals de Barcelona - Jardí Botànic Històric","#","Av","Montanyans","30","32","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366998","2.152318","429105.23","4579845.261","429197.151","4580046.175","932564160","Informació","","01/09","31/10","","10:00:00","18:00:00"," ",
"99400064283","Museu de Ciències Naturals de Barcelona - Jardí Botànic Històric","#","Av","Montanyans","30","32","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366998","2.152318","429105.23","4579845.261","429197.151","4580046.175","932564160","Informació","","01/09","31/10","","10:00:00","18:00:00"," ",
"99400064283","Museu de Ciències Naturals de Barcelona - Jardí Botànic Històric","#","Av","Montanyans","30","32","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366998","2.152318","429105.23","4579845.261","429197.151","4580046.175","932564160","Informació","","01/09","31/10","0000000","10:00:00","18:00:00"," ",
"99400064283","Museu de Ciències Naturals de Barcelona - Jardí Botànic Històric","#","Av","Montanyans","30","32","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366998","2.152318","429105.23","4579845.261","429197.151","4580046.175","932564160","Informació","","01/09","31/10","","10:00:00","18:00:00"," ",
"99400076724","Jardins dels Drets Humans","#","C","Foneria","19","19","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.360618","2.137519","427860.462","4579149.154","427952.372","4579350.061","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400076724","Jardins dels Drets Humans","#","C","Foneria","19","19","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.360618","2.137519","427860.462","4579149.154","427952.372","4579350.061","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400078392","Jardí del Reg","#","C","Sant Adrià","35","35","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.434832","2.193301","432602.92","4587343.399","432694.871","4587544.383","010","Tel.","","","","","","","",
"99400078392","Jardí del Reg","#","Pl","Estació","10","10","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.435873","2.192909","432571.283","4587459.24","432663.234","4587660.225","010","Tel.","","","","","","","",
"99400078413","Jardí de Joana Tomàs","#","C","Mallorca","634","634","65","el Clot","10","Sant Martí","08026","019","BARCELONA","41.412443","2.187925","432130.444","4584861.919","432222.391","4585062.88","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400078413","Jardí de Joana Tomàs","#","C","Mallorca","634","634","65","el Clot","10","Sant Martí","08026","019","BARCELONA","41.412443","2.187925","432130.444","4584861.919","432222.391","4585062.88","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400078413","Jardí de Joana Tomàs","#","C","València","643","643","65","el Clot","10","Sant Martí","08026","019","BARCELONA","41.412218","2.188724","432196.978","4584836.339","432288.926","4585037.3","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400078413","Jardí de Joana Tomàs","#","C","València","643","643","65","el Clot","10","Sant Martí","08026","019","BARCELONA","41.412218","2.188724","432196.978","4584836.339","432288.926","4585037.3","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400078447","Jardins de Jaime Gil de Biedma","#","C","Espronceda","15","15","35","el Guinardó","10","Sant Martí","08005","019","BARCELONA","41.401402","2.20909","433888.131","4583619.781","433980.095","4583820.731","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400078447","Jardins de Jaime Gil de Biedma","#","C","Espronceda","15","15","35","el Guinardó","10","Sant Martí","08005","019","BARCELONA","41.401402","2.20909","433888.131","4583619.781","433980.095","4583820.731","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400078450","Jardins de Joan Fuster i Ortells","#","C","Bac de Roda","11","11","35","el Guinardó","10","Sant Martí","08005","019","BARCELONA","41.402323","2.210631","434017.922","4583720.899","434109.887","4583921.85","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400078450","Jardins de Joan Fuster i Ortells","#","C","Bac de Roda","11","11","35","el Guinardó","10","Sant Martí","08005","019","BARCELONA","41.402323","2.210631","434017.922","4583720.899","434109.887","4583921.85","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400078452","Jardins de Carles Barral","#","C","Josep Ferrater i Móra","9","9","35","el Guinardó","10","Sant Martí","08019","019","BARCELONA","41.402985","2.211237","434069.26","4583793.937","434161.226","4583994.889","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400078452","Jardins de Carles Barral","#","C","Josep Ferrater i Móra","9","9","35","el Guinardó","10","Sant Martí","08019","019","BARCELONA","41.402985","2.211237","434069.26","4583793.937","434161.226","4583994.889","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400078454","Jardins de Josep Maria Sostres","#","C","Selva de Mar","7","7","35","el Guinardó","10","Sant Martí","08019","019","BARCELONA","41.404717","2.213506","434260.657","4583984.442","434352.624","4584185.396","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400078454","Jardins de Josep Maria Sostres","#","C","Selva de Mar","7","7","35","el Guinardó","10","Sant Martí","08019","019","BARCELONA","41.404717","2.213506","434260.657","4583984.442","434352.624","4584185.396","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400078455","Jardins de Manuel Sacristán","#","C","Provençals","5","5","35","el Guinardó","10","Sant Martí","08019","019","BARCELONA","41.403608","2.213363","434247.604","4583861.466","434339.571","4584062.418","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400078455","Jardins de Manuel Sacristán","#","C","Provençals","5","5","35","el Guinardó","10","Sant Martí","08019","019","BARCELONA","41.403608","2.213363","434247.604","4583861.466","434339.571","4584062.418","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400078973","Fundació Fran Daurel *Poble Espanyol","Jardí de les Escultures","Av","Francesc Ferrer i Guàrdia","13","27","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.369148","2.146751","428641.975","4580088.441","428733.892","4580289.357","934230572","Fax","","","","","","","",
"99400078973","Fundació Fran Daurel *Poble Espanyol","Jardí de les Escultures","Av","Francesc Ferrer i Guàrdia","13","27","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.369148","2.146751","428641.975","4580088.441","428733.892","4580289.357","934234172","Tel.","","","","","","","",
"99400118971","El Parc del Fòrum","#","Pl","Fòrum","1","1","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.411066","2.221723","434953.795","4584683.183","435045.768","4584884.143","933560612","Tel.","","","","","","","",
"99400146184","Jardins de Vil·la Florida","#","C","Muntaner","548","548","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.405365","2.135317","427725.844","4584118.706","427817.751","4584319.659","010","Informació","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400146184","Jardins de Vil·la Florida","#","C","Muntaner","548","548","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.405365","2.135317","427725.844","4584118.706","427817.751","4584319.659","010","Informació","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400149674","Cementiri Montjuïc","Jardí d'Espargiment de Cendres","C","Mare de Déu de Port","56","58","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.354396","2.14902","428815.64","4578448.841","428907.559","4578649.742","934841999","Tel.","","01/01","31/12","0000000","08:00:00","18:00:00"," ",
"99400152910","Jardins Interior d'Illa d'Helena Maseras","#","C","Rosselló","163","163","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.390429","2.153319","429214.324","4582445.63","429306.245","4582646.568","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400152910","Jardins Interior d'Illa d'Helena Maseras","#","C","Rosselló","163","163","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.390429","2.153319","429214.324","4582445.63","429306.245","4582646.568","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400165137","Jardins del Viver de Can Borni","#","Camí","Can Borni","51","59","25","Sant Gervasi - la Bonanova","07","Horta-Guinardó","08035","019","BARCELONA","41.422886","2.12246","426670.926","4586074.713","426762.823","4586275.684","010","Tel.","","04/03","21/06","","11:00:00","17:00:00","Els vivers de Can Borni sobren els dies que el parc datraccions està obert",
"99400165137","Jardins del Viver de Can Borni","#","Camí","Can Borni","51","59","25","Sant Gervasi - la Bonanova","07","Horta-Guinardó","08035","019","BARCELONA","41.422886","2.12246","426670.926","4586074.713","426762.823","4586275.684","010","Tel.","","04/03","21/06","","11:00:00","17:00:00"," ",
"99400165137","Jardins del Viver de Can Borni","#","Camí","Can Borni","51","59","25","Sant Gervasi - la Bonanova","07","Horta-Guinardó","08035","019","BARCELONA","41.422886","2.12246","426670.926","4586074.713","426762.823","4586275.684","010","Tel.","","04/03","21/06","","11:00:00","17:00:00"," ",
"99400165137","Jardins del Viver de Can Borni","#","Camí","Can Borni","51","59","25","Sant Gervasi - la Bonanova","07","Horta-Guinardó","08035","019","BARCELONA","41.422886","2.12246","426670.926","4586074.713","426762.823","4586275.684","010","Tel.","","04/03","21/06","1111100","11:00:00","17:00:00"," ",
"99400165137","Jardins del Viver de Can Borni","#","Camí","Can Borni","51","59","25","Sant Gervasi - la Bonanova","07","Horta-Guinardó","08035","019","BARCELONA","41.422886","2.12246","426670.926","4586074.713","426762.823","4586275.684","010","Tel.","","22/06","31/07","1100011","11:00:00","20:00:00"," ",
"99400165137","Jardins del Viver de Can Borni","#","Camí","Can Borni","51","59","25","Sant Gervasi - la Bonanova","07","Horta-Guinardó","08035","019","BARCELONA","41.422886","2.12246","426670.926","4586074.713","426762.823","4586275.684","010","Tel.","","22/06","31/07","1111100","11:00:00","21:00:00"," ",
"99400165137","Jardins del Viver de Can Borni","#","Camí","Can Borni","51","59","25","Sant Gervasi - la Bonanova","07","Horta-Guinardó","08035","019","BARCELONA","41.422886","2.12246","426670.926","4586074.713","426762.823","4586275.684","010","Tel.","","01/08","06/09","0000000","11:00:00","21:00:00"," ",
"99400165137","Jardins del Viver de Can Borni","#","Camí","Can Borni","51","59","25","Sant Gervasi - la Bonanova","07","Horta-Guinardó","08035","019","BARCELONA","41.422886","2.12246","426670.926","4586074.713","426762.823","4586275.684","010","Tel.","","07/09","13/09","1100000","11:00:00","20:00:00"," ",
"99400165137","Jardins del Viver de Can Borni","#","Camí","Can Borni","51","59","25","Sant Gervasi - la Bonanova","07","Horta-Guinardó","08035","019","BARCELONA","41.422886","2.12246","426670.926","4586074.713","426762.823","4586275.684","010","Tel.","","14/09","18/12","1111100","11:00:00","17:00:00"," ",
"99400165137","Jardins del Viver de Can Borni","#","Camí","Can Borni","51","59","25","Sant Gervasi - la Bonanova","07","Horta-Guinardó","08035","019","BARCELONA","41.422886","2.12246","426670.926","4586074.713","426762.823","4586275.684","010","Tel.","","19/12","05/01","0000000","11:00:00","16:00:00"," ",
"99400172715","Jardins Andreu Nin","#","C","Pintor Alsamora","9","9","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.434251","2.180339","431519.356","4587289.041","431611.297","4587490.024","010","Tel.","","","","","","","",
"99400176876","Jardins de Margarida Comas","#","C","Llull","32","32","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.392647","2.191657","432421.907","4582661.32","432513.858","4582862.261","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400176876","Jardins de Margarida Comas","#","C","Llull","32","32","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.392647","2.191657","432421.907","4582661.32","432513.858","4582862.261","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400178764","Jardins d'Ernest Lluch","#","C","Cardenal Reig","21","21","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.377763","2.114885","425986.713","4581071.669","426078.605","4581272.593","010","Informació","","","","","","","",
"99400178859","Parc d'Atraccions del Tibidabo","Àrea Panoràmica (Camí del Cel)","Pl","Tibidabo","3","4","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.421793","2.119804","426447.704","4585955.627","426539.599","4586156.597","932117942","Tel.","","01/02","01/03","1111100","11:00:00","18:00:00","<br>Trobareu algunes de les atraccions més emblemàtiques<br> del Parc com La Talaia, L'Avió o el Carrousel, entre d'altres, i on podreu visitar l'impressionant col·lecció del Museu d'Autòmats.",
"99400178859","Parc d'Atraccions del Tibidabo","Àrea Panoràmica (Camí del Cel)","Pl","Tibidabo","3","4","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.421793","2.119804","426447.704","4585955.627","426539.599","4586156.597","932117942","Tel.","","02/03","31/03","0000011","11:00:00","16:00:00"," ",
"99400178859","Parc d'Atraccions del Tibidabo","Àrea Panoràmica (Camí del Cel)","Pl","Tibidabo","3","4","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.421793","2.119804","426447.704","4585955.627","426539.599","4586156.597","932117942","Tel.","","02/03","31/03","1111100","11:00:00","19:00:00"," ",
"99400178859","Parc d'Atraccions del Tibidabo","Àrea Panoràmica (Camí del Cel)","Pl","Tibidabo","3","4","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.421793","2.119804","426447.704","4585955.627","426539.599","4586156.597","932117942","Tel.","","01/04","07/04","0000011","11:00:00","18:00:00"," ",
"99400178859","Parc d'Atraccions del Tibidabo","Àrea Panoràmica (Camí del Cel)","Pl","Tibidabo","3","4","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.421793","2.119804","426447.704","4585955.627","426539.599","4586156.597","932117942","Tel.","","01/04","07/04","1111100","11:00:00","20:00:00"," ",
"99400178859","Parc d'Atraccions del Tibidabo","Àrea Panoràmica (Camí del Cel)","Pl","Tibidabo","3","4","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.421793","2.119804","426447.704","4585955.627","426539.599","4586156.597","932117942","Tel.","","08/04","13/04","1100000","11:00:00","21:00:00"," ",
"99400178859","Parc d'Atraccions del Tibidabo","Àrea Panoràmica (Camí del Cel)","Pl","Tibidabo","3","4","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.421793","2.119804","426447.704","4585955.627","426539.599","4586156.597","932117942","Tel.","","08/04","13/04","1111111","11:00:00","20:00:00"," ",
"99400178859","Parc d'Atraccions del Tibidabo","Àrea Panoràmica (Camí del Cel)","Pl","Tibidabo","3","4","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.421793","2.119804","426447.704","4585955.627","426539.599","4586156.597","932117942","Tel.","","08/04","13/04","","11:00:00","20:00:00"," ",
"99400178859","Parc d'Atraccions del Tibidabo","Àrea Panoràmica (Camí del Cel)","Pl","Tibidabo","3","4","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.421793","2.119804","426447.704","4585955.627","426539.599","4586156.597","932117942","Tel.","","14/04","30/04","0000011","11:00:00","18:00:00"," ",
"99400178859","Parc d'Atraccions del Tibidabo","Àrea Panoràmica (Camí del Cel)","Pl","Tibidabo","3","4","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.421793","2.119804","426447.704","4585955.627","426539.599","4586156.597","932117942","Tel.","","14/04","30/04","1111100","11:00:00","20:00:00"," ",
"99400178859","Parc d'Atraccions del Tibidabo","Àrea Panoràmica (Camí del Cel)","Pl","Tibidabo","3","4","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.421793","2.119804","426447.704","4585955.627","426539.599","4586156.597","932117942","Tel.","","01/05","31/05","0000011","11:00:00","18:00:00"," ",
"99400178859","Parc d'Atraccions del Tibidabo","Àrea Panoràmica (Camí del Cel)","Pl","Tibidabo","3","4","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.421793","2.119804","426447.704","4585955.627","426539.599","4586156.597","932117942","Tel.","","01/05","31/05","1111101","11:00:00","21:00:00"," ",
"99400178859","Parc d'Atraccions del Tibidabo","Àrea Panoràmica (Camí del Cel)","Pl","Tibidabo","3","4","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.421793","2.119804","426447.704","4585955.627","426539.599","4586156.597","932117942","Tel.","","01/05","31/05","","11:00:00","21:00:00"," ",
"99400178859","Parc d'Atraccions del Tibidabo","Àrea Panoràmica (Camí del Cel)","Pl","Tibidabo","3","4","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.421793","2.119804","426447.704","4585955.627","426539.599","4586156.597","932117942","Tel.","","01/05","31/05","","11:00:00","20:00:00"," ",
"99400178859","Parc d'Atraccions del Tibidabo","Àrea Panoràmica (Camí del Cel)","Pl","Tibidabo","3","4","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.421793","2.119804","426447.704","4585955.627","426539.599","4586156.597","932117942","Tel.","","01/05","31/05","1111110","11:00:00","20:00:00"," ",
"99400181025","Jardins de Mossèn Costa i Llobera","#","Ctra","Miramar","38","38","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.369615","2.172332","430781.862","4580119.538","430873.798","4580320.455","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400181025","Jardins de Mossèn Costa i Llobera","#","Ctra","Miramar","38","38","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.369615","2.172332","430781.862","4580119.538","430873.798","4580320.455","010","Tel.","","01/04","30/10","0000000","10:00:00","21:00:00"," ",
"99400184041","Jardins de Carme Biada","#","C","Roger de Llúria","132","132","07","la Dreta de Eixample","02","Eixample","08037","019","BARCELONA","41.398244","2.16232","429975.292","4583306.026","430067.22","4583506.972","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400184041","Jardins de Carme Biada","#","C","Roger de Llúria","132","132","07","la Dreta de Eixample","02","Eixample","08037","019","BARCELONA","41.398244","2.16232","429975.292","4583306.026","430067.22","4583506.972","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400191003","Parc de la Primavera","#","C","Nou de la Rambla","203","203","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.370463","2.165842","430239.965","4580218.986","430331.896","4580419.903","010","Tel.","","","","","","","",
"99400201005","Parc del Centre del Poblenou","#","Av","Diagonal","130","130","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406793","2.199765","433114.249","4584225.495","433206.206","4584426.45","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
"99400201005","Parc del Centre del Poblenou","#","Av","Diagonal","130","130","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.406793","2.199765","433114.249","4584225.495","433206.206","4584426.45","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400214781","Jardins del Mirall de Pedralbes","#","C","Doctor Ferran","16","24","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.389949","2.124595","426812.393","4582416.239","426904.292","4582617.176","010","Tel.","","","","","","","",
"99400214912","Parc de Joan Reventós","#","C","Ràfols","10","10","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.401675","2.117057","426195.415","4583724.488","426287.308","4583925.437","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
